rt_loc,rt_corr_press,colour,location,corr_button,RT_measure_loop.thisRepN,RT_measure_loop.thisTrialN,RT_measure_loop.thisN,RT_measure_loop.thisIndex,PracticeLoop.thisRepN,PracticeLoop.thisTrialN,PracticeLoop.thisN,PracticeLoop.thisIndex,MainLoop.thisRepN,MainLoop.thisTrialN,MainLoop.thisN,MainLoop.thisIndex,thisRow.t,notes,RT_measure_start.started,RT_measure_start_text.started,RT_startscreen_press.started,RT_measure_start.stopped,RT_startscreen_press.keys,RT_startscreen_press.rt,RT_startscreen_press.duration,RT_measure_fixation.started,rt_measure_fixation.started,RT_measure_fixation.stopped,RT_measure_target.started,RT_target_fig.started,RT_measure_response.started,RT_measure_target.stopped,RT_measure_response.keys,RT_measure_response.corr,RT_measure_response.rt,RT_measure_response.duration,rt_list,rt_measure_fixation.stopped,RT_measure_end.started,RT_measure_endtext.started,RT_measure_endtext.stopped,RT_measure_end.stopped,StartScreen_training.started,StartScreen_ButtonPress_training.started,StartScreen_text_training.started,StartScreen_training.stopped,StartScreen_ButtonPress_training.keys,StartScreen_ButtonPress_training.rt,StartScreen_ButtonPress_training.duration,initial_iti_training.started,initial_iti_fig_training.started,initial_iti_training.stopped,CuePresentation_training.started,CueCircle_training.started,EarlyPressCue_training.started,CuePresentation_training.stopped,EarlyPressCue_training.keys,Fixation2000_training.started,Fixation2000_fig_training.started,EarlyPressFixation_training.started,Fixation2000_fig_training.stopped,EarlyPressFixation_training.stopped,Fixation2000_training.stopped,EarlyPressFixation_training.keys,EarlyPressFixation_training.rt,EarlyPressFixation_training.duration,TargetPresentation_training.started,full_target_time,TargetPresentation_fig_training.started,ButtonPressTarget_training.started,TargetPresentation_training.stopped,ButtonPressTarget_training.keys,ButtonPressTarget_training.corr,ButtonPressTarget_training.rt,ButtonPressTarget_training.duration,outcome_label_training,Blank_screen_training.started,Blank_screen_training.stopped,FeedbackCode_training.started,text_Feedback_training.started,text_treatCounter_training.started,FeedbackCode_training.stopped,ITI500_training.started,trial_ITI_training.started,trial_ITI_training.stopped,ITI500_training.stopped,TargetPresentation_fig_training.stopped,ButtonPressTarget_training.stopped,text_Feedback_training.stopped,text_treatCounter_training.stopped,CueCircle_training.stopped,EarlyPressCue_training.stopped,acc_ratio,EndScreen_training.started,EndScreenText_training.started,endTraining_startMain.started,EndScreen_training.stopped,endTraining_startMain.keys,endTraining_startMain.rt,endTraining_startMain.duration,WelcomeScreen.started,StartScreen_ButtonPress.started,textStartScreen.started,WelcomeScreen.stopped,StartScreen_ButtonPress.keys,StartScreen_ButtonPress.rt,StartScreen_ButtonPress.duration,initial_iti.started,first_ITI_fig.started,initial_iti.stopped,CuePresentation.started,CueCircle.started,EarlyPressCue.started,CuePresentation.stopped,EarlyPressCue.keys,Fixation2000.started,FixationScreen.started,EarlyPressFixation.started,FixationScreen.stopped,EarlyPressFixation.stopped,Fixation2000.stopped,EarlyPressFixation.keys,jitter,TargetPresentation.started,TargetPresentationScreen.started,ButtonPressTarget.started,TargetPresentation.stopped,ButtonPressTarget.keys,ButtonPressTarget.corr,ButtonPressTarget.rt,ButtonPressTarget.duration,outcome_label,Blank_screen.started,Blank_screen.stopped,FeedbackCode.started,text_Feedback.started,text_treatCounter.started,text_Feedback.stopped,text_treatCounter.stopped,FeedbackCode.stopped,ITI500.started,trial_ITI.started,trial_ITI.stopped,ITI500.stopped,Halfway_break.started,Halfway_break.stopped,Halfway_ButtonPress.keys,EarlyPressFixation.rt,EarlyPressFixation.duration,CueCircle.stopped,EarlyPressCue.stopped,TargetPresentationScreen.stopped,ButtonPressTarget.stopped,Halfway_break_text.started,Halfway_ButtonPress.started,Halfway_ButtonPress.rt,Halfway_ButtonPress.duration,EndScreen.started,EndScreenText.started,EndScreen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
,,blue,"(-0.45, 0)",left,,,,,,,,,16,4,100,0,785.8722057999694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5748147230071811,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,,,,,,,,,,,,,,,,,785.8531932999613,785.8722057999694,785.8722057999694,786.119105299993,None,786.1192658999935,786.1389691999648,786.1389691999648,788.1356380999787,788.1356380999787,788.1225057999836,None,2,788.1226433999836,788.1356380999787,788.1356380999787,788.4859861999867,left,1,0.3439512000186369,None,Correct,788.4867522999994,788.487030499964,788.487040499982,789.0018580000033,789.0018580000033,791.0014894999913,791.0014894999913,790.9853467000066,790.9853594999877,791.0014894999913,791.5014454000047,791.4855523000006,791.4855635999702,791.4855849999585,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,16,5,101,4,791.5014454000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6248147230071811,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,791.4858904000139,791.5014454000047,791.5014454000047,791.7386070999783,None,791.738763900008,791.7513952999725,791.7513952999725,793.5034788000048,793.5034788000048,793.4852680999902,None,1.75,793.485401599959,793.5034788000048,793.5034788000048,793.8893329999992,left,1,0.37369780003791675,None,Correct,793.8906361999689,793.8909021000145,793.8909107999643,794.4019912999938,794.4019912999938,796.4011727999896,796.4011727999896,796.3886191999773,796.3886378000025,796.4011727999896,796.9045460000052,796.884978099959,796.8849878999754,796.8850067000021,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,17,0,102,2,796.9045460000052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6248147230071811,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,796.885278199974,796.9045460000052,796.9045460000052,797.1511923999642,None,797.1513842999702,797.1677354999701,797.1677354999701,799.4175502000144,799.4175502000144,799.4020829999936,None,2.25,799.402367600007,799.4175502000144,799.4175502000144,799.7361126999604,left,1,0.3160658000269905,None,Correct,799.7373293999699,799.7379266999778,799.7379411999718,800.2516516000032,800.2516516000032,802.2504370000097,802.2504370000097,802.2346446999582,802.2346629999811,802.2504370000097,802.7507145999698,802.7342411999707,802.7342530000024,802.7342728999793,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,17,1,103,4,802.7507145999698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6048147230071811,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,802.7345321999746,802.7507145999698,802.7507145999698,802.9845534999622,None,802.9847484999918,803.0039701999631,803.0039701999631,804.7704049999593,804.7704049999593,804.7510188999586,None,1.75,804.7511629000073,804.7704049999593,804.7704049999593,805.0709806999657,left,1,0.2983812000020407,None,Correct,805.0716112999944,805.0717914999695,805.0717978999601,805.5837518000044,805.5837518000044,807.5866070999764,807.5866070999764,807.5672273999662,807.5672431999701,807.5866070999764,,808.0674063999904,808.0674295999925,808.0674848000053,None,,,803.0039701999631,803.0039701999631,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,17,2,104,5,808.0839205000084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5848147230071811,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,808.0681741000153,808.0839205000084,808.0839205000084,808.3183392999927,None,808.31864209997,808.3337778999703,808.3337778999703,810.5862687999615,810.5862687999615,810.5668931999826,None,2.25,810.5670232999837,810.5862687999615,810.5862687999615,810.9169389999588,right,1,0.323463799955789,None,Correct,810.917573499959,810.9178399000084,810.9178497999674,811.4195428999956,811.4195428999956,,,813.4005494000157,813.4005675999797,813.4183824000065,,813.9160027999897,813.9160134000122,813.9160359000089,None,,,808.3337778999703,808.3337778999703,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,17,3,105,0,813.9324903999805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.564814723007181,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,813.916324699996,813.9324903999805,813.9324903999805,814.166869800014,None,814.167163599981,814.1834859999944,814.1834859999944,816.1868627999793,816.1868627999793,816.1676870000083,None,2,816.1679004000034,816.1868627999793,816.1868627999793,816.4995193000068,left,1,0.306050100014545,None,Correct,816.5002263999777,816.5004085999681,816.5004147000145,817.0190169999842,817.0190169999842,,,818.9860936999903,818.986109599995,818.9988570999703,819.4988432999817,819.4845029999851,819.4845158999669,819.484541199985,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,17,4,106,1,819.4988432999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.544814723007181,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,819.4848452999722,819.4988432999817,819.4988432999817,819.7329238000093,None,819.7331053999951,819.749004399986,819.749004399986,821.9985274999635,821.9985274999635,821.9825929999934,None,2.25,821.983067299996,821.9985274999635,821.9985274999635,822.2995200000005,right,1,0.29346889996668324,None,Correct,822.3003271999769,822.3006314999657,822.3006450000103,822.8149556000135,822.8149556000135,,,824.8017958999844,824.8018072000123,824.8147742999718,,825.3008106999914,825.3008218999603,825.300842800003,None,,,819.749004399986,819.749004399986,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,17,5,107,3,825.3180679999641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.524814723007181,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,825.3011656999588,825.3180679999641,825.3180679999641,825.5650156000047,None,825.5651558999671,825.5814879999962,825.5814879999962,827.3315848999773,827.3315848999773,827.3154341999907,None,1.75,827.3156303999713,827.3315848999773,827.3315848999773,827.6656131999916,right,1,0.32722540001850575,None,Correct,827.6662496000063,827.6665209999774,827.6665282999747,828.1822777999914,828.1822777999914,,,830.164831299975,830.164847899985,830.181128599972,830.6810400999966,830.6644584999885,830.6644666999928,830.6644850000157,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,18,0,108,3,830.6810400999966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.504814723007181,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,830.6647456999635,830.6810400999966,830.6810400999966,830.9176747999736,None,830.9178251000121,830.9309088999871,830.9309088999871,833.1815840000054,833.1815840000054,833.1651127999648,None,2.25,833.1653379999916,833.1815840000054,833.1815840000054,833.5186046999879,right,1,0.3336987000075169,None,Correct,833.519288600015,833.519544699986,833.5195553000085,834.031283099961,834.031283099961,836.0339329999988,836.0339329999988,836.0143546999898,836.014371199999,836.0339329999988,,836.5305186999612,836.5305308999959,836.5305565000162,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,18,1,109,4,836.5504329999676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.484814723007181,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,836.530871099967,836.5504329999676,836.5504329999676,836.7971954999957,None,836.797341700003,836.8137042999733,836.8137042999733,838.8135501999641,838.8135501999641,838.7973125000135,None,2,838.7974469999899,838.8135501999641,838.8135501999641,839.18141379999,left,1,0.3570398000301793,None,Correct,839.182522499992,839.1829660999938,839.1829812999931,839.6968653000076,839.6968653000076,,,841.6677145999856,841.6677320000017,841.6800074999919,842.1850508999778,842.1642343999702,842.1642481999588,842.1642728999723,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,18,2,110,1,842.1850508999778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46481472300718096,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,842.1645901000011,842.1850508999778,842.1850508999778,842.4173003999749,None,842.417489000014,842.429904199962,842.429904199962,844.4331377999624,844.4331377999624,844.4138617999852,None,2,844.4140133999754,844.4331377999624,844.4331377999624,844.7137113999925,right,1,0.2731948000146076,None,Correct,844.714386800013,844.7146374000004,844.7146531000035,845.2297278000042,845.2297278000042,847.2327949999599,847.2327949999599,847.2136023999774,847.2136211000034,847.2327949999599,,847.7295580999926,847.7295689999592,847.729594799981,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,18,3,111,2,847.7493757999619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44481472300718095,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,847.7299120000098,847.7493757999619,847.7493757999619,847.9961742999731,None,847.9963738999795,848.0127454999601,848.0127454999601,849.7625326999696,849.7625326999696,849.7462248000083,None,1.75,849.7463603999931,849.7625326999696,849.7625326999696,850.0964786999975,left,1,0.32789640000555664,None,Correct,850.0970504999859,850.0972375000129,850.0972474999726,850.6124239999917,850.6124239999917,852.6122526999679,852.6122526999679,852.5960989000159,852.5961136000114,852.6122526999679,853.1124789000023,853.0961510000052,853.0961633999832,853.0961859999807,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,18,4,112,0,853.1124789000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4248147230071809,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,853.0964770999853,853.1124789000023,853.1124789000023,853.3460240999702,None,853.3461593000102,853.3624083999894,853.3624083999894,855.362178499985,855.362178499985,855.3461450999603,None,2,855.3463237999822,855.362178499985,855.362178499985,855.679210399976,left,1,0.31172649998916313,None,Correct,855.6799196999636,855.6801768000005,855.6801838999963,856.1953711999813,856.1953711999813,858.1987456000061,858.1987456000061,858.1791551999631,858.1791696000146,858.1987456000061,,858.6987477999646,858.6987590999925,858.6987810999854,None,,,853.3624083999894,853.3624083999894,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,18,5,113,5,858.7116719000041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4048147230071809,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,858.6990558999823,858.7116719000041,858.7116719000041,858.9456203000154,None,858.9457464999869,858.9614859999856,858.9614859999856,861.2115248999908,861.2115248999908,861.1989625999704,None,2.25,861.1991141999606,861.2115248999908,861.2115248999908,861.5809217999922,right,1,0.3660178999998607,None,Correct,861.5816749999649,861.5819144999841,861.5819230999914,862.0955812999746,862.0955812999746,,,864.07826629997,864.0782846999937,864.094616599963,864.5946637999732,864.5784683999955,864.5784789999598,864.5784994999995,None,,,858.9614859999856,858.9614859999856,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,19,0,114,3,864.5946637999732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3848147230071809,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,864.5787917000125,864.5946637999732,864.5946637999732,864.8283006999991,None,864.8284533999977,864.8480319000082,864.8480319000082,866.6110195000074,866.6110195000074,866.5977930999943,None,1.75,866.5979315000004,866.6110195000074,866.6110195000074,866.9616241999902,right,1,0.34143470000708476,None,Correct,866.962170499959,866.962361599959,866.9623691999586,867.4811208999599,867.4811208999599,,,869.4610204999917,869.4610391999595,869.4774623999838,869.9772755000158,869.9613282000064,869.9613430000027,869.9613672000123,None,,,864.8480319000082,864.8480319000082,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(-0.45, 0)",left,,,,,,,,,19,1,115,0,869.9772755000158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3648147230071809,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,869.9616998999845,869.9772755000158,869.9772755000158,870.2110754000023,None,870.2112381999614,870.2275079999818,870.2275079999818,872.2271903000074,872.2271903000074,872.2113413999905,None,2,872.2114906999632,872.2271903000074,872.2271903000074,872.577713000006,None,0,,,Incorrect,872.5783061999828,872.5785552000161,872.5785789999645,873.0770057999762,873.0770057999762,875.0767298999708,875.0767298999708,875.0602352999849,875.0602452000021,875.0932055999874,875.5936216000118,875.5770980999805,875.5771077999962,875.5771279999753,None,,,870.2275079999818,870.2275079999818,872.5939573000069,872.5939573000069,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,19,2,116,2,875.5936216000118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34481472300718086,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,,,,,,,,,,,,,875.5773861999623,875.5936216000118,875.5936216000118,875.8269919999875,None,875.8271251000115,875.8433342999779,875.8433342999779,877.8466929999995,877.8466929999995,877.8270923999953,None,2,877.8272570999688,877.8466929999995,877.8466929999995,878.1779034999781,None,0,,,Incorrect,878.17910020001,878.1795547999791,878.1795712999883,878.6931309999782,878.6931309999782,880.6930785999866,880.6930785999866,880.6765008000075,880.6765144999954,880.6930785999866,,881.1766735999845,881.1766922000097,881.1767328999704,None,,,875.8433342999779,875.8433342999779,878.1934810999664,878.1934810999664,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,19,3,117,1,881.1934741999721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32481472300718084,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,,,,,,,,,,,,,881.1772669999627,881.1934741999721,881.1934741999721,881.4274703999981,None,881.4277253999608,881.4428160999669,881.4428160999669,883.4432185000041,883.4432185000041,883.4263962999685,None,2,883.4265646999702,883.4432185000041,883.4432185000041,883.7629190000007,None,0,,,Incorrect,883.7634486999596,883.7636288999929,883.7636360999895,884.2792610999895,884.2792610999895,886.2776137999608,886.2776137999608,886.2627006999683,886.2627123999991,886.2776137999608,,886.779029599973,886.7790409000008,886.779062799993,None,,,881.4428160999669,881.4428160999669,883.7760731999879,883.7760731999879,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,19,4,118,5,886.7922146999626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3048147230071808,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,886.7793554000091,886.7922146999626,886.7922146999626,887.0261999999639,None,887.0263291000156,887.042109299975,887.042109299975,889.2921063000103,889.2921063000103,889.2793783000088,None,2.25,889.2795240000123,889.2921063000103,889.2921063000103,889.592375200009,None,0,,,Incorrect,889.5929911999847,889.5932014000136,889.5932101999642,890.0921148000052,890.0921148000052,892.0921086000162,892.0921086000162,892.0759421999683,892.075961399998,892.0921086000162,892.591838399996,892.57557549997,892.5755874000024,892.5756095999968,None,,,887.042109299975,887.042109299975,889.6085295999656,889.6085295999656,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,19,5,119,4,892.591838399996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3048147230071808,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,892.5759409999591,892.591838399996,892.591838399996,892.8254599999636,None,892.8256036000093,892.8418079999974,892.8418079999974,895.0915402999963,895.0915402999963,895.0755012999871,None,2.25,895.0756339000072,895.0915402999963,895.0915402999963,895.3920698000002,None,0,,,Incorrect,895.3926517000073,895.3929127000156,895.3929208999616,895.9082059999928,895.9082059999928,897.9080437999801,897.9080437999801,897.892061999999,897.8920778000029,897.9080437999801,898.4079707000055,898.391630899976,898.3916454999708,898.3916698999819,None,,,892.8418079999974,892.8418079999974,895.4082809999818,895.4082809999818,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(-0.45, 0)",left,,,,,,,,,20,0,120,4,898.4079707000055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3548147230071808,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,898.3919979999773,898.4079707000055,898.4079707000055,898.6414983000141,None,898.6416295999661,898.6580840999959,898.6580840999959,900.9079005999956,900.9079005999956,900.8926261999877,None,2.25,900.8929022999946,900.9079005999956,900.9079005999956,901.2086930999649,left,1,0.2983341999934055,None,Correct,901.2095512999804,901.2098305000109,901.2098420999828,901.7242229999974,901.7242229999974,903.7275536999805,903.7275536999805,903.708265299967,903.7082785000093,903.7275536999805,,904.2244533000048,904.2244650999783,904.2244911000016,None,,,898.6580840999959,898.6580840999959,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,red,"(0.45, 0)",right,,,,,,,,,20,1,121,5,904.2448726000148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4048147230071808,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,904.2247711999808,904.2448726000148,904.2448726000148,904.4908007999766,None,904.4909791999962,904.5072935000062,904.5072935000062,906.5073848000029,906.5073848000029,906.4909413999994,None,2,906.4910710999975,906.5073848000029,906.5073848000029,906.8743564999895,right,1,0.3547534000244923,None,Correct,906.8748887999682,906.8750710999593,906.8750795999658,907.391036999994,907.391036999994,909.3903405999881,909.3903405999881,909.3738802999724,909.3738952999702,909.3903405999881,909.8903547999798,909.8742593000061,909.8742705999757,909.8742920999648,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(-0.45, 0)",left,,,,,,,,,20,2,122,2,909.8903547999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4548147230071808,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,909.87458589999,909.8903547999798,909.8903547999798,910.1255318999756,None,910.1256823000149,910.1401154999621,910.1401154999621,912.3902055000071,912.3902055000071,912.3737656999729,None,2.25,912.3739119999809,912.3902055000071,912.3902055000071,912.7574077000027,left,1,0.35186620004242286,None,Correct,912.7581096999929,912.7585621000035,912.7585733999731,913.2734942999668,913.2734942999668,915.2737654999946,915.2737654999946,915.2580459999735,915.2580799999996,915.2737654999946,915.7732744999812,915.7569948000018,915.75700589997,915.7570272999583,None,,,,,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,blue,"(0.45, 0)",right,,,,,,,,,20,3,123,1,915.7732744999812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5048147230071808,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,915.757322999998,915.7732744999812,915.7732744999812,916.0066372000147,None,916.0067741000094,916.0229378999793,916.0229378999793,918.2728045000113,918.2728045000113,918.2566551999771,None,2.25,918.2568010999821,918.2728045000113,918.2728045000113,918.5603324999684,right,1,0.2767658000229858,None,Correct,918.5610275999643,918.5612068999908,918.5612140999874,919.0760944999638,919.0760944999638,,,921.056276599993,921.0562963999691,921.0727810999961,,921.556622700009,921.5566446000012,921.5567067000084,None,,,916.0229378999793,916.0229378999793,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
,,yellow,"(0.45, 0)",right,,,,,,,,,20,4,124,3,921.5733503999654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5548147230071808,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,,,,,,921.557282099966,921.5733503999654,921.5733503999654,921.8068838999607,None,921.807107999979,921.8223493999685,921.8223493999685,924.0721108000143,924.0721108000143,924.0562522999826,None,2.25,924.0563870999613,924.0721108000143,924.0721108000143,924.4230704999645,right,1,0.34856940002646297,None,Correct,924.4237107000081,924.4238985999837,924.4239113999647,924.922070999979,924.922070999979,926.9217773000128,926.9217773000128,926.9056714999606,926.9056825999869,926.9388397000148,927.4382271000068,927.4218358999933,927.4218466999591,927.421866699995,None,,,921.8223493999685,921.8223493999685,,,,,,,,,,sub001,mid,2024-05-15_15h50.11.271,MID_python,2023.2.3,60.11515659604383,2024-05-15 15h50.27.226452 +0200,
